object_id,subset,source,source_uid,source_model_path,texture_root,format,has_mesh,has_uv,has_albedo,has_normal,has_roughness,has_metallic,roughness_valid,metallic_valid,material_slot_count,needs_conversion,needs_material_bake,audit_status,reject_reason,license,notes,audit_time,auditor
omniobject3d_nature_44bcc371c3eb3488735d,landscape,omni_selected,omniobject3d_nature_44bcc371c3eb3488735d,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_024/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_024/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_458960f5b8bde90cf8b1,landscape,omni_selected,omniobject3d_nature_458960f5b8bde90cf8b1,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/water_chestnut_004/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/water_chestnut_004/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_4833f5bb7312e148420a,landscape,omni_selected,omniobject3d_nature_4833f5bb7312e148420a,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_011/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_011/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_48c1c3946158fbad4429,landscape,omni_selected,omniobject3d_nature_48c1c3946158fbad4429,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_025/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_025/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_4b649d7a5eb37c07e21f,landscape,omni_selected,omniobject3d_nature_4b649d7a5eb37c07e21f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_027/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_027/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_4b7b2f1cfdacf693aaeb,landscape,omni_selected,omniobject3d_nature_4b7b2f1cfdacf693aaeb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_015/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_015/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_4bfa030ca5b6d56590c3,landscape,omni_selected,omniobject3d_nature_4bfa030ca5b6d56590c3,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_030/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_030/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_4c9194b1584b77568760,landscape,omni_selected,omniobject3d_nature_4c9194b1584b77568760,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_010/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_010/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_4d9066394e669205f13f,landscape,omni_selected,omniobject3d_nature_4d9066394e669205f13f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_005/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_005/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_4fd79612d9ff5e9e267d,landscape,omni_selected,omniobject3d_nature_4fd79612d9ff5e9e267d,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_025/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_025/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_51235204eb14d7893ee8,landscape,omni_selected,omniobject3d_nature_51235204eb14d7893ee8,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_039/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_039/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_51db63c4e678bd1524f0,landscape,omni_selected,omniobject3d_nature_51db63c4e678bd1524f0,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_018/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_018/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_52b4c0d01f65fad293a7,landscape,omni_selected,omniobject3d_nature_52b4c0d01f65fad293a7,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/broccolini_006/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/broccolini_006/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_53bab610f50b52abc04e,landscape,omni_selected,omniobject3d_nature_53bab610f50b52abc04e,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_035/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_035/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_54d5cddc715ec9469678,landscape,omni_selected,omniobject3d_nature_54d5cddc715ec9469678,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/starfish_020/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/starfish_020/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_553a47779ee51c34de7e,landscape,omni_selected,omniobject3d_nature_553a47779ee51c34de7e,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_019/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_019/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_56f318cb8c5a8686b0e0,landscape,omni_selected,omniobject3d_nature_56f318cb8c5a8686b0e0,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_010/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_010/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_580b3a09248b7453198f,landscape,omni_selected,omniobject3d_nature_580b3a09248b7453198f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_006/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_006/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_58458b557d59e1243127,landscape,omni_selected,omniobject3d_nature_58458b557d59e1243127,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_028/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_028/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_5a0ea94123eaee215100,landscape,omni_selected,omniobject3d_nature_5a0ea94123eaee215100,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_027/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_027/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_5b0406f73214fea6753e,landscape,omni_selected,omniobject3d_nature_5b0406f73214fea6753e,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_012/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_012/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_5bb795f09ee4a0b57378,landscape,omni_selected,omniobject3d_nature_5bb795f09ee4a0b57378,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_032/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_032/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_5ca78d7e54247f58d8e8,landscape,omni_selected,omniobject3d_nature_5ca78d7e54247f58d8e8,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cauliflower_003/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cauliflower_003/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_5e348ba5d0d6ef5c81c5,landscape,omni_selected,omniobject3d_nature_5e348ba5d0d6ef5c81c5,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_045/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_045/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_5e3b5d173b36748f3953,landscape,omni_selected,omniobject3d_nature_5e3b5d173b36748f3953,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_002/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_002/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_62d02c8c531c0d9cd7e3,landscape,omni_selected,omniobject3d_nature_62d02c8c531c0d9cd7e3,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_013/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_013/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_62d1eeeb32830d99c331,landscape,omni_selected,omniobject3d_nature_62d1eeeb32830d99c331,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_026/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_026/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_6626baccf0cce14687a8,landscape,omni_selected,omniobject3d_nature_6626baccf0cce14687a8,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_016/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_016/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_670e19ab6feec7d9ff3b,landscape,omni_selected,omniobject3d_nature_670e19ab6feec7d9ff3b,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_003/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_003/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_6884cbdba60c56b6cf45,landscape,omni_selected,omniobject3d_nature_6884cbdba60c56b6cf45,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_001/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_001/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_6c390744bb57f6c7d109,landscape,omni_selected,omniobject3d_nature_6c390744bb57f6c7d109,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/broccolini_004/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/broccolini_004/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_6d4578b9d6b69632da31,landscape,omni_selected,omniobject3d_nature_6d4578b9d6b69632da31,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/broccolini_003/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/broccolini_003/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_6de9ef91ed8a3165f4d1,landscape,omni_selected,omniobject3d_nature_6de9ef91ed8a3165f4d1,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_030/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_030/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_70910c7a8621cb4ce4f7,landscape,omni_selected,omniobject3d_nature_70910c7a8621cb4ce4f7,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/starfish_003/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/starfish_003/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_70c2e14f3699c18c9fab,landscape,omni_selected,omniobject3d_nature_70c2e14f3699c18c9fab,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_017/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_017/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_719e64983172d3f9d745,landscape,omni_selected,omniobject3d_nature_719e64983172d3f9d745,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_033/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_033/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_736b552826834a0790c6,landscape,omni_selected,omniobject3d_nature_736b552826834a0790c6,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_018/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_018/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_7635cb43884518bb6bf5,landscape,omni_selected,omniobject3d_nature_7635cb43884518bb6bf5,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_030/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_030/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_768e78d471c465c09675,landscape,omni_selected,omniobject3d_nature_768e78d471c465c09675,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/plant_012/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/plant_012/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_789f9456a2c78c9f27d7,landscape,omni_selected,omniobject3d_nature_789f9456a2c78c9f27d7,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_017/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/coconut_017/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_78baeb18eb383f8dd3d4,landscape,omni_selected,omniobject3d_nature_78baeb18eb383f8dd3d4,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_034/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_034/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_7c2497d52c2bf2f0e10b,landscape,omni_selected,omniobject3d_nature_7c2497d52c2bf2f0e10b,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/starfish_014/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/starfish_014/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_7f80f985781fa8799034,landscape,omni_selected,omniobject3d_nature_7f80f985781fa8799034,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_004/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_004/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_7ff1985651ee92eca0bd,landscape,omni_selected,omniobject3d_nature_7ff1985651ee92eca0bd,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_020/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_020/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_817118a86146b5eb0640,landscape,omni_selected,omniobject3d_nature_817118a86146b5eb0640,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_009/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_009/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_81a552507ad49579c168,landscape,omni_selected,omniobject3d_nature_81a552507ad49579c168,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_005/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/cucumber_005/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_81af00e1984cb132dda5,landscape,omni_selected,omniobject3d_nature_81af00e1984cb132dda5,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_019/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/shrimp_019/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_81d5ea2381f778b8b64e,landscape,omni_selected,omniobject3d_nature_81d5ea2381f778b8b64e,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_011/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/bamboo_shoots_011/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_834d6ef4e0378aaaa651,landscape,omni_selected,omniobject3d_nature_834d6ef4e0378aaaa651,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/plant_009/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/plant_009/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
omniobject3d_nature_83d72a63d6f4d5c04087,landscape,omni_selected,omniobject3d_nature_83d72a63d6f4d5c04087,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_017/Scan/Scan.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/omni_selected/landscape/extracted/conch_017/Scan,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
